,_id,Date,CA,CAQF,CAName,Sex,SexQF,AgeGroup,AgeGroupQF,Population,PopulationQF,Dose,DoseQF,NumberVaccinated,NumberVaccinatedQF,PercentCoverage,PercentCoverageQF,CumulativeNumberVaccinated,CumulativeNumberVaccinatedQF,CumulativePercentCoverage,CumulativePercentCoverageQF
363538,363539,20210519,,:,Unknown,Female,,80 years and over,,,z,Dose 1,,0,,,z,306,,,z
363539,363540,20210519,,:,Unknown,Male,,18 - 29,,,z,Dose 1,,14,,,z,269,,,z
363540,363541,20210519,,:,Unknown,Male,,18 years and over,,,z,Dose 1,,109,,,z,2643,,,z
363541,363542,20210519,,:,Unknown,Male,,30 - 39,,,z,Dose 1,,27,,,z,270,,,z
363542,363543,20210519,,:,Unknown,Male,,40 - 49,,,z,Dose 1,,48,,,z,389,,,z
363543,363544,20210519,,:,Unknown,Male,,50 - 54,,,z,Dose 1,,14,,,z,291,,,z
363544,363545,20210519,,:,Unknown,Male,,55 - 59,,,z,Dose 1,,2,,,z,313,,,z
363545,363546,20210519,,:,Unknown,Male,,60 - 64,,,z,Dose 1,,4,,,z,298,,,z
363546,363547,20210519,,:,Unknown,Male,,65 - 69,,,z,Dose 1,,0,,,z,244,,,z
363547,363548,20210519,,:,Unknown,Male,,70 - 74,,,z,Dose 1,,0,,,z,214,,,z
363548,363549,20210519,,:,Unknown,Male,,75 - 79,,,z,Dose 1,,0,,,z,168,,,z
363549,363550,20210519,,:,Unknown,Male,,80 years and over,,,z,Dose 1,,0,,,z,187,,,z
363550,363551,20210519,,:,Unknown,Total,d,18 - 29,,,z,Dose 1,,16,,,z,627,,,z
363551,363552,20210519,,:,Unknown,Total,d,18 years and over,,,z,Dose 1,,117,,,z,5616,,,z
363552,363553,20210519,,:,Unknown,Total,d,30 - 39,,,z,Dose 1,,29,,,z,637,,,z
363553,363554,20210519,,:,Unknown,Total,d,40 - 49,,,z,Dose 1,,49,,,z,777,,,z
363554,363555,20210519,,:,Unknown,Total,d,50 - 54,,,z,Dose 1,,16,,,z,580,,,z
363555,363556,20210519,,:,Unknown,Total,d,50 years and over,,,z,Dose 1,,23,,,z,3575,,,z
363556,363557,20210519,,:,Unknown,Total,d,55 - 59,,,z,Dose 1,,2,,,z,617,,,z
363557,363558,20210519,,:,Unknown,Total,d,60 - 64,,,z,Dose 1,,5,,,z,609,,,z
363558,363559,20210519,,:,Unknown,Total,d,65 - 69,,,z,Dose 1,,0,,,z,482,,,z
363559,363560,20210519,,:,Unknown,Total,d,70 - 74,,,z,Dose 1,,0,,,z,445,,,z
363560,363561,20210519,,:,Unknown,Total,d,75 - 79,,,z,Dose 1,,0,,,z,349,,,z
363561,363562,20210519,,:,Unknown,Total,d,80 years and over,,,z,Dose 1,,0,,,z,493,,,z
363562,363563,20210519,,:,Unknown,Female,,18 - 29,,,z,Dose 2,,0,,,z,132,,,z
363563,363564,20210519,,:,Unknown,Female,,18 years and over,,,z,Dose 2,,17,,,z,1470,,,z
363564,363565,20210519,,:,Unknown,Female,,30 - 39,,,z,Dose 2,,1,,,z,142,,,z
363565,363566,20210519,,:,Unknown,Female,,40 - 49,,,z,Dose 2,,3,,,z,154,,,z
363566,363567,20210519,,:,Unknown,Female,,50 - 54,,,z,Dose 2,,4,,,z,80,,,z
363567,363568,20210519,,:,Unknown,Female,,55 - 59,,,z,Dose 2,,0,,,z,101,,,z
363568,363569,20210519,,:,Unknown,Female,,60 - 64,,,z,Dose 2,,5,,,z,113,,,z
363569,363570,20210519,,:,Unknown,Female,,65 - 69,,,z,Dose 2,,3,,,z,160,,,z
363570,363571,20210519,,:,Unknown,Female,,70 - 74,,,z,Dose 2,,1,,,z,186,,,z
363571,363572,20210519,,:,Unknown,Female,,75 - 79,,,z,Dose 2,,0,,,z,152,,,z
363572,363573,20210519,,:,Unknown,Female,,80 years and over,,,z,Dose 2,,0,,,z,250,,,z
363573,363574,20210519,,:,Unknown,Male,,18 - 29,,,z,Dose 2,,1,,,z,56,,,z
363574,363575,20210519,,:,Unknown,Male,,18 years and over,,,z,Dose 2,,10,,,z,1043,,,z
363575,363576,20210519,,:,Unknown,Male,,30 - 39,,,z,Dose 2,,0,,,z,52,,,z
363576,363577,20210519,,:,Unknown,Male,,40 - 49,,,z,Dose 2,,1,,,z,77,,,z
363577,363578,20210519,,:,Unknown,Male,,50 - 54,,,z,Dose 2,,2,,,z,52,,,z
363578,363579,20210519,,:,Unknown,Male,,55 - 59,,,z,Dose 2,,1,,,z,61,,,z
363579,363580,20210519,,:,Unknown,Male,,60 - 64,,,z,Dose 2,,5,,,z,87,,,z
363580,363581,20210519,,:,Unknown,Male,,65 - 69,,,z,Dose 2,,0,,,z,167,,,z
363581,363582,20210519,,:,Unknown,Male,,70 - 74,,,z,Dose 2,,0,,,z,174,,,z
363582,363583,20210519,,:,Unknown,Male,,75 - 79,,,z,Dose 2,,0,,,z,151,,,z
363583,363584,20210519,,:,Unknown,Male,,80 years and over,,,z,Dose 2,,0,,,z,166,,,z
363584,363585,20210519,,:,Unknown,Total,d,18 - 29,,,z,Dose 2,,1,,,z,188,,,z
363585,363586,20210519,,:,Unknown,Total,d,18 years and over,,,z,Dose 2,,27,,,z,2513,,,z
363586,363587,20210519,,:,Unknown,Total,d,30 - 39,,,z,Dose 2,,1,,,z,194,,,z
363587,363588,20210519,,:,Unknown,Total,d,40 - 49,,,z,Dose 2,,4,,,z,231,,,z
363588,363589,20210519,,:,Unknown,Total,d,50 - 54,,,z,Dose 2,,6,,,z,132,,,z
363589,363590,20210519,,:,Unknown,Total,d,50 years and over,,,z,Dose 2,,21,,,z,1900,,,z
363590,363591,20210519,,:,Unknown,Total,d,55 - 59,,,z,Dose 2,,1,,,z,162,,,z
363591,363592,20210519,,:,Unknown,Total,d,60 - 64,,,z,Dose 2,,10,,,z,200,,,z
363592,363593,20210519,,:,Unknown,Total,d,65 - 69,,,z,Dose 2,,3,,,z,327,,,z
363593,363594,20210519,,:,Unknown,Total,d,70 - 74,,,z,Dose 2,,1,,,z,360,,,z
363594,363595,20210519,,:,Unknown,Total,d,75 - 79,,,z,Dose 2,,0,,,z,303,,,z
363595,363596,20210519,,:,Unknown,Total,d,80 years and over,,,z,Dose 2,,0,,,z,416,,,z
363596,363597,20210519,S12000005,,Clackmannanshire,Female,,18 - 29,,3385.0,,Dose 1,,10,,0.295420974889217,,1098,,32.437223042835996,
363597,363598,20210519,S12000005,,Clackmannanshire,Female,,18 years and over,,21353.0,,Dose 1,,73,,0.341872336439845,,17279,,80.92071371704209,
363598,363599,20210519,S12000005,,Clackmannanshire,Female,,30 - 39,,2950.0,,Dose 1,,55,,1.86440677966102,,1584,,53.6949152542373,
363599,363600,20210519,S12000005,,Clackmannanshire,Female,,40 - 49,,3448.0,,Dose 1,,6,,0.174013921113689,,3068,,88.9791183294664,
363600,363601,20210519,S12000005,,Clackmannanshire,Female,,50 - 54,,2133.0,,Dose 1,,1,,0.046882325363337994,,2017,,94.5616502578528,
363601,363602,20210519,S12000005,,Clackmannanshire,Female,,55 - 59,,2036.0,,Dose 1,,0,,0.0,,2035,,99.95088408644399,
363602,363603,20210519,S12000005,,Clackmannanshire,Female,,60 - 64,,1759.0,,Dose 1,,0,,0.0,,1760,,100.05685048322901,
363603,363604,20210519,S12000005,,Clackmannanshire,Female,,65 - 69,,1617.0,,Dose 1,,1,,0.0618429189857761,,1556,,96.2275819418677,
363604,363605,20210519,S12000005,,Clackmannanshire,Female,,70 - 74,,1552.0,,Dose 1,,0,,0.0,,1593,,102.64175257732,
363605,363606,20210519,S12000005,,Clackmannanshire,Female,,75 - 79,,1094.0,,Dose 1,,0,,0.0,,1141,,104.296160877514,
363606,363607,20210519,S12000005,,Clackmannanshire,Female,,80 years and over,,1379.0,,Dose 1,,0,,0.0,,1427,,103.480783176215,
363607,363608,20210519,S12000005,,Clackmannanshire,Male,,18 - 29,,3564.0,,Dose 1,,24,,0.673400673400673,,690,,19.3602693602694,
363608,363609,20210519,S12000005,,Clackmannanshire,Male,,18 years and over,,20160.0,,Dose 1,,101,,0.5009920634920629,,14802,,73.422619047619,
363609,363610,20210519,S12000005,,Clackmannanshire,Male,,30 - 39,,2882.0,,Dose 1,,71,,2.4635669673837595,,1105,,38.341429562803604,
363610,363611,20210519,S12000005,,Clackmannanshire,Male,,40 - 49,,3257.0,,Dose 1,,5,,0.153515505066012,,2648,,81.30181148295979,
363611,363612,20210519,S12000005,,Clackmannanshire,Male,,50 - 54,,2043.0,,Dose 1,,0,,0.0,,1952,,95.5457660303475,
363612,363613,20210519,S12000005,,Clackmannanshire,Male,,55 - 59,,1960.0,,Dose 1,,1,,0.0510204081632653,,1949,,99.43877551020408,
363613,363614,20210519,S12000005,,Clackmannanshire,Male,,60 - 64,,1635.0,,Dose 1,,0,,0.0,,1644,,100.55045871559601,
363614,363615,20210519,S12000005,,Clackmannanshire,Male,,65 - 69,,1539.0,,Dose 1,,0,,0.0,,1454,,94.4769330734243,
363615,363616,20210519,S12000005,,Clackmannanshire,Male,,70 - 74,,1430.0,,Dose 1,,0,,0.0,,1452,,101.53846153846202,
363616,363617,20210519,S12000005,,Clackmannanshire,Male,,75 - 79,,880.0,,Dose 1,,0,,0.0,,946,,107.5,
363617,363618,20210519,S12000005,,Clackmannanshire,Male,,80 years and over,,970.0,,Dose 1,,0,,0.0,,962,,99.1752577319588,
363618,363619,20210519,S12000005,,Clackmannanshire,Total,d,18 - 29,,6949.0,,Dose 1,,34,,0.489279032954382,,1788,,25.7303209094834,
363619,363620,20210519,S12000005,,Clackmannanshire,Total,d,18 years and over,,41513.0,,Dose 1,,174,,0.419145809746344,,32081,,77.2794064509912,
363620,363621,20210519,S12000005,,Clackmannanshire,Total,d,30 - 39,,5832.0,,Dose 1,,126,,2.1604938271604897,,2689,,46.107681755829894,
363621,363622,20210519,S12000005,,Clackmannanshire,Total,d,40 - 49,,6705.0,,Dose 1,,11,,0.164056674123788,,5716,,85.2498135719612,
363622,363623,20210519,S12000005,,Clackmannanshire,Total,d,50 - 54,,4176.0,,Dose 1,,1,,0.0239463601532567,,3969,,95.04310344827591,
363623,363624,20210519,S12000005,,Clackmannanshire,Total,d,50 years and over,,22027.0,,Dose 1,,3,,0.0136196486130658,,21888,,99.368956280928,
363624,363625,20210519,S12000005,,Clackmannanshire,Total,d,55 - 59,,3996.0,,Dose 1,,1,,0.025025025025025002,,3984,,99.6996996996997,
363625,363626,20210519,S12000005,,Clackmannanshire,Total,d,60 - 64,,3394.0,,Dose 1,,0,,0.0,,3404,,100.29463759575701,
363626,363627,20210519,S12000005,,Clackmannanshire,Total,d,65 - 69,,3156.0,,Dose 1,,1,,0.0316856780735108,,3010,,95.37389100126741,
363627,363628,20210519,S12000005,,Clackmannanshire,Total,d,70 - 74,,2982.0,,Dose 1,,0,,0.0,,3045,,102.112676056338,
363628,363629,20210519,S12000005,,Clackmannanshire,Total,d,75 - 79,,1974.0,,Dose 1,,0,,0.0,,2087,,105.72441742654499,
363629,363630,20210519,S12000005,,Clackmannanshire,Total,d,80 years and over,,2349.0,,Dose 1,,0,,0.0,,2389,,101.702852277565,
363630,363631,20210519,S12000005,,Clackmannanshire,Female,,18 - 29,,3385.0,,Dose 2,,8,,0.236336779911374,,499,,14.741506646971901,
363631,363632,20210519,S12000005,,Clackmannanshire,Female,,18 years and over,,21353.0,,Dose 2,,158,,0.7399428651711701,,9636,,45.1271484100595,
363632,363633,20210519,S12000005,,Clackmannanshire,Female,,30 - 39,,2950.0,,Dose 2,,20,,0.677966101694915,,647,,21.932203389830498,
363633,363634,20210519,S12000005,,Clackmannanshire,Female,,40 - 49,,3448.0,,Dose 2,,25,,0.725058004640371,,892,,25.8700696055684,
363634,363635,20210519,S12000005,,Clackmannanshire,Female,,50 - 54,,2133.0,,Dose 2,,19,,0.890764181903422,,697,,32.6769807782466,
363635,363636,20210519,S12000005,,Clackmannanshire,Female,,55 - 59,,2036.0,,Dose 2,,37,,1.8172888015717101,,762,,37.426326129666,
363636,363637,20210519,S12000005,,Clackmannanshire,Female,,60 - 64,,1759.0,,Dose 2,,34,,1.93291642978965,,638,,36.2706083001706,
363637,363638,20210519,S12000005,,Clackmannanshire,Female,,65 - 69,,1617.0,,Dose 2,,3,,0.185528756957328,,1501,,92.82622139764999,
363638,363639,20210519,S12000005,,Clackmannanshire,Female,,70 - 74,,1552.0,,Dose 2,,3,,0.193298969072165,,1545,,99.548969072165,
363639,363640,20210519,S12000005,,Clackmannanshire,Female,,75 - 79,,1094.0,,Dose 2,,5,,0.457038391224863,,1090,,99.63436928702009,
363640,363641,20210519,S12000005,,Clackmannanshire,Female,,80 years and over,,1379.0,,Dose 2,,4,,0.29006526468455396,,1365,,98.98477157360409,
363641,363642,20210519,S12000005,,Clackmannanshire,Male,,18 - 29,,3564.0,,Dose 2,,8,,0.224466891133558,,151,,4.2368125701459,
363642,363643,20210519,S12000005,,Clackmannanshire,Male,,18 years and over,,20160.0,,Dose 2,,148,,0.7341269841269841,,6703,,33.249007936507894,
363643,363644,20210519,S12000005,,Clackmannanshire,Male,,30 - 39,,2882.0,,Dose 2,,11,,0.38167938931297707,,241,,8.36224843858432,
363644,363645,20210519,S12000005,,Clackmannanshire,Male,,40 - 49,,3257.0,,Dose 2,,19,,0.5833589192508439,,372,,11.421553576911302,
363645,363646,20210519,S12000005,,Clackmannanshire,Male,,50 - 54,,2043.0,,Dose 2,,21,,1.02790014684288,,356,,17.4253548702888,
363646,363647,20210519,S12000005,,Clackmannanshire,Male,,55 - 59,,1960.0,,Dose 2,,38,,1.93877551020408,,458,,23.3673469387755,
363647,363648,20210519,S12000005,,Clackmannanshire,Male,,60 - 64,,1635.0,,Dose 2,,45,,2.7522935779816495,,523,,31.9877675840979,
363648,363649,20210519,S12000005,,Clackmannanshire,Male,,65 - 69,,1539.0,,Dose 2,,1,,0.0649772579597141,,1388,,90.18843404808321,
363649,363650,20210519,S12000005,,Clackmannanshire,Male,,70 - 74,,1430.0,,Dose 2,,2,,0.13986013986014,,1392,,97.3426573426573,
363650,363651,20210519,S12000005,,Clackmannanshire,Male,,75 - 79,,880.0,,Dose 2,,2,,0.22727272727272702,,908,,103.181818181818,
363651,363652,20210519,S12000005,,Clackmannanshire,Male,,80 years and over,,970.0,,Dose 2,,1,,0.103092783505155,,914,,94.2268041237113,
363652,363653,20210519,S12000005,,Clackmannanshire,Total,d,18 - 29,,6949.0,,Dose 2,,16,,0.230248956684415,,650,,9.353863865304358,
363653,363654,20210519,S12000005,,Clackmannanshire,Total,d,18 years and over,,41513.0,,Dose 2,,306,,0.7371184930021921,,16339,,39.3587550887674,
363654,363655,20210519,S12000005,,Clackmannanshire,Total,d,30 - 39,,5832.0,,Dose 2,,31,,0.5315500685871061,,888,,15.226337448559699,
363655,363656,20210519,S12000005,,Clackmannanshire,Total,d,40 - 49,,6705.0,,Dose 2,,44,,0.656226696495153,,1264,,18.8516032811335,
363656,363657,20210519,S12000005,,Clackmannanshire,Total,d,50 - 54,,4176.0,,Dose 2,,40,,0.957854406130268,,1053,,25.2155172413793,
363657,363658,20210519,S12000005,,Clackmannanshire,Total,d,50 years and over,,22027.0,,Dose 2,,215,,0.9760748172697141,,13537,,61.456394425023795,
363658,363659,20210519,S12000005,,Clackmannanshire,Total,d,55 - 59,,3996.0,,Dose 2,,75,,1.87687687687688,,1220,,30.530530530530502,
363659,363660,20210519,S12000005,,Clackmannanshire,Total,d,60 - 64,,3394.0,,Dose 2,,79,,2.3276370064820298,,1161,,34.2074248674131,
363660,363661,20210519,S12000005,,Clackmannanshire,Total,d,65 - 69,,3156.0,,Dose 2,,4,,0.12674271229404302,,2889,,91.5399239543726,
363661,363662,20210519,S12000005,,Clackmannanshire,Total,d,70 - 74,,2982.0,,Dose 2,,5,,0.16767270288397,,2937,,98.4909456740443,
363662,363663,20210519,S12000005,,Clackmannanshire,Total,d,75 - 79,,1974.0,,Dose 2,,7,,0.354609929078014,,1998,,101.215805471125,
363663,363664,20210519,S12000005,,Clackmannanshire,Total,d,80 years and over,,2349.0,,Dose 2,,5,,0.212856534695615,,2279,,97.02000851426139,
363664,363665,20210519,S12000006,,Dumfries and Galloway,Female,,18 - 29,,8566.0,,Dose 1,,7,,0.0817184216670558,,2733,,31.9052066308662,
363665,363666,20210519,S12000006,,Dumfries and Galloway,Female,,18 years and over,,63598.0,,Dose 1,,223,,0.35063995723136,,49997,,78.6141073618667,
363666,363667,20210519,S12000006,,Dumfries and Galloway,Female,,30 - 39,,7733.0,,Dose 1,,24,,0.31035820509504697,,3561,,46.0493986809776,
363667,363668,20210519,S12000006,,Dumfries and Galloway,Female,,40 - 49,,8623.0,,Dose 1,,187,,2.16861881015888,,5775,,66.9720514902006,
363668,363669,20210519,S12000006,,Dumfries and Galloway,Female,,50 - 54,,6112.0,,Dose 1,,1,,0.0163612565445026,,5440,,89.00523560209422,
363669,363670,20210519,S12000006,,Dumfries and Galloway,Female,,55 - 59,,6334.0,,Dose 1,,2,,0.0315756236185665,,6162,,97.28449636880329,
363670,363671,20210519,S12000006,,Dumfries and Galloway,Female,,60 - 64,,5776.0,,Dose 1,,0,,0.0,,5746,,99.48060941828258,
363671,363672,20210519,S12000006,,Dumfries and Galloway,Female,,65 - 69,,5440.0,,Dose 1,,2,,0.0367647058823529,,5288,,97.2058823529412,
363672,363673,20210519,S12000006,,Dumfries and Galloway,Female,,70 - 74,,5238.0,,Dose 1,,0,,0.0,,5384,,102.78732340588002,
363673,363674,20210519,S12000006,,Dumfries and Galloway,Female,,75 - 79,,4066.0,,Dose 1,,0,,0.0,,4137,,101.746187899656,
363674,363675,20210519,S12000006,,Dumfries and Galloway,Female,,80 years and over,,5710.0,,Dose 1,,0,,0.0,,5771,,101.068301225919,
363675,363676,20210519,S12000006,,Dumfries and Galloway,Male,,18 - 29,,9114.0,,Dose 1,,3,,0.032916392363397,,1418,,15.558481457098999,
363676,363677,20210519,S12000006,,Dumfries and Galloway,Male,,18 years and over,,59094.0,,Dose 1,,331,,0.56012454733137,,42207,,71.4234947710428,
363677,363678,20210519,S12000006,,Dumfries and Galloway,Male,,30 - 39,,7160.0,,Dose 1,,34,,0.474860335195531,,1894,,26.4525139664804,
363678,363679,20210519,S12000006,,Dumfries and Galloway,Male,,40 - 49,,7817.0,,Dose 1,,289,,3.6970704873992597,,4414,,56.4666751950876,
363679,363680,20210519,S12000006,,Dumfries and Galloway,Male,,50 - 54,,5547.0,,Dose 1,,3,,0.0540832882639265,,5019,,90.48134126554899,
363680,363681,20210519,S12000006,,Dumfries and Galloway,Male,,55 - 59,,5918.0,,Dose 1,,1,,0.0168976005407232,,5814,,98.2426495437648,
363681,363682,20210519,S12000006,,Dumfries and Galloway,Male,,60 - 64,,5422.0,,Dose 1,,1,,0.0184433788270011,,5521,,101.825894503873,
363682,363683,20210519,S12000006,,Dumfries and Galloway,Male,,65 - 69,,5312.0,,Dose 1,,0,,0.0,,5112,,96.23493975903611,
363683,363684,20210519,S12000006,,Dumfries and Galloway,Male,,70 - 74,,5053.0,,Dose 1,,0,,0.0,,5151,,101.939441915694,
363684,363685,20210519,S12000006,,Dumfries and Galloway,Male,,75 - 79,,3559.0,,Dose 1,,0,,0.0,,3626,,101.882551278449,
363685,363686,20210519,S12000006,,Dumfries and Galloway,Male,,80 years and over,,4192.0,,Dose 1,,0,,0.0,,4238,,101.097328244275,
363686,363687,20210519,S12000006,,Dumfries and Galloway,Total,d,18 - 29,,17680.0,,Dose 1,,10,,0.0565610859728507,,4151,,23.4785067873303,
363687,363688,20210519,S12000006,,Dumfries and Galloway,Total,d,18 years and over,,122692.0,,Dose 1,,554,,0.451537182538389,,92204,,75.1507840772015,
363688,363689,20210519,S12000006,,Dumfries and Galloway,Total,d,30 - 39,,14893.0,,Dose 1,,58,,0.389444705566373,,5455,,36.6279460149063,
363689,363690,20210519,S12000006,,Dumfries and Galloway,Total,d,40 - 49,,16440.0,,Dose 1,,476,,2.8953771289537698,,10189,,61.9768856447689,
363690,363691,20210519,S12000006,,Dumfries and Galloway,Total,d,50 - 54,,11659.0,,Dose 1,,4,,0.034308259713526,,10459,,89.70752208594222,
363691,363692,20210519,S12000006,,Dumfries and Galloway,Total,d,50 years and over,,73679.0,,Dose 1,,10,,0.013572388333175,,72409,,98.2763066816868,
363692,363693,20210519,S12000006,,Dumfries and Galloway,Total,d,55 - 59,,12252.0,,Dose 1,,3,,0.0244857982370225,,11976,,97.74730656219391,
363693,363694,20210519,S12000006,,Dumfries and Galloway,Total,d,60 - 64,,11198.0,,Dose 1,,1,,0.00893016610108948,,11267,,100.616181460975,
363694,363695,20210519,S12000006,,Dumfries and Galloway,Total,d,65 - 69,,10752.0,,Dose 1,,2,,0.0186011904761905,,10400,,96.7261904761905,
363695,363696,20210519,S12000006,,Dumfries and Galloway,Total,d,70 - 74,,10291.0,,Dose 1,,0,,0.0,,10535,,102.37100378971901,
363696,363697,20210519,S12000006,,Dumfries and Galloway,Total,d,75 - 79,,7625.0,,Dose 1,,0,,0.0,,7763,,101.809836065574,
363697,363698,20210519,S12000006,,Dumfries and Galloway,Total,d,80 years and over,,9902.0,,Dose 1,,0,,0.0,,10009,,101.080589779842,
363698,363699,20210519,S12000006,,Dumfries and Galloway,Female,,18 - 29,,8566.0,,Dose 2,,2,,0.0233481204763017,,1970,,22.9978986691571,
363699,363700,20210519,S12000006,,Dumfries and Galloway,Female,,18 years and over,,63598.0,,Dose 2,,95,,0.14937576653353898,,38420,,60.4107047391427,
363700,363701,20210519,S12000006,,Dumfries and Galloway,Female,,30 - 39,,7733.0,,Dose 2,,1,,0.0129315918789603,,2399,,31.0228889176258,
363701,363702,20210519,S12000006,,Dumfries and Galloway,Female,,40 - 49,,8623.0,,Dose 2,,6,,0.069581352197611,,2989,,34.6631102864432,
363702,363703,20210519,S12000006,,Dumfries and Galloway,Female,,50 - 54,,6112.0,,Dose 2,,25,,0.409031413612565,,2865,,46.875,
363703,363704,20210519,S12000006,,Dumfries and Galloway,Female,,55 - 59,,6334.0,,Dose 2,,48,,0.7578149668455949,,3639,,57.451847173981704,
363704,363705,20210519,S12000006,,Dumfries and Galloway,Female,,60 - 64,,5776.0,,Dose 2,,6,,0.10387811634348999,,4653,,80.5574792243767,
363705,363706,20210519,S12000006,,Dumfries and Galloway,Female,,65 - 69,,5440.0,,Dose 2,,1,,0.0183823529411765,,5107,,93.8786764705882,
363706,363707,20210519,S12000006,,Dumfries and Galloway,Female,,70 - 74,,5238.0,,Dose 2,,0,,0.0,,5240,,100.038182512409,
363707,363708,20210519,S12000006,,Dumfries and Galloway,Female,,75 - 79,,4066.0,,Dose 2,,1,,0.0245941957697983,,4035,,99.23757993113631,
363708,363709,20210519,S12000006,,Dumfries and Galloway,Female,,80 years and over,,5710.0,,Dose 2,,5,,0.0875656742556918,,5523,,96.72504378283709,
363709,363710,20210519,S12000006,,Dumfries and Galloway,Male,,18 - 29,,9114.0,,Dose 2,,6,,0.0658327847267939,,852,,9.34825543120474,
363710,363711,20210519,S12000006,,Dumfries and Galloway,Male,,18 years and over,,59094.0,,Dose 2,,124,,0.209835177852235,,30046,,50.8444173689376,
363711,363712,20210519,S12000006,,Dumfries and Galloway,Male,,30 - 39,,7160.0,,Dose 2,,4,,0.0558659217877095,,979,,13.6731843575419,
363712,363713,20210519,S12000006,,Dumfries and Galloway,Male,,40 - 49,,7817.0,,Dose 2,,11,,0.140718945887169,,1496,,19.137776640655,
363713,363714,20210519,S12000006,,Dumfries and Galloway,Male,,50 - 54,,5547.0,,Dose 2,,33,,0.594916170903191,,1970,,35.514692626645,
363714,363715,20210519,S12000006,,Dumfries and Galloway,Male,,55 - 59,,5918.0,,Dose 2,,56,,0.9462656302805,,2970,,50.185873605948,
363715,363716,20210519,S12000006,,Dumfries and Galloway,Male,,60 - 64,,5422.0,,Dose 2,,8,,0.14754703061600902,,4251,,78.4028033935817,
